"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00025333","SITKA AIRPORT, AK US","2000-01-13","24","27","20"
"USW00025333","SITKA AIRPORT, AK US","2000-01-14","22","27","16"
"USW00025333","SITKA AIRPORT, AK US","2000-01-15","24","32","15"
"USW00025333","SITKA AIRPORT, AK US","2000-01-16","26","31","21"
"USW00025333","SITKA AIRPORT, AK US","2000-01-17","26","32","19"
"USW00025333","SITKA AIRPORT, AK US","2000-01-18","33","36","30"
"USW00025333","SITKA AIRPORT, AK US","2000-01-19","36","38","34"
"USW00025333","SITKA AIRPORT, AK US","2000-01-20","36","37","34"
"USW00025333","SITKA AIRPORT, AK US","2000-01-21","36","38","33"
"USW00025333","SITKA AIRPORT, AK US","2000-01-22","35","36","33"
"USW00025333","SITKA AIRPORT, AK US","2000-01-23","36","39","32"
"USW00025333","SITKA AIRPORT, AK US","2000-01-24",,"37","32"
"USW00025333","SITKA AIRPORT, AK US","2000-01-25","36","38","33"
"USW00025333","SITKA AIRPORT, AK US","2000-01-26","36","39","32"
"USW00025333","SITKA AIRPORT, AK US","2000-01-27","41","46","36"
"USW00025333","SITKA AIRPORT, AK US","2000-01-28","38","42","34"
"USW00025333","SITKA AIRPORT, AK US","2000-01-29","42","47","36"
"USW00025333","SITKA AIRPORT, AK US","2000-01-30","49","53","44"
"USW00025333","SITKA AIRPORT, AK US","2000-01-31","39","45","33"
"USW00025333","SITKA AIRPORT, AK US","2000-02-01","34","36","31"
"USW00025333","SITKA AIRPORT, AK US","2000-02-02","35","39","30"
"USW00025333","SITKA AIRPORT, AK US","2000-02-03","33","39","27"
"USW00025333","SITKA AIRPORT, AK US","2000-02-04","36","40","32"
"USW00025333","SITKA AIRPORT, AK US","2000-02-05","36","40","32"
"USW00025333","SITKA AIRPORT, AK US","2000-02-06","38","41","34"
"USW00025333","SITKA AIRPORT, AK US","2000-02-07","40","46","34"
"USW00025333","SITKA AIRPORT, AK US","2000-02-08","37","41","33"
"USW00025333","SITKA AIRPORT, AK US","2000-02-09","35","42","28"
"USW00025333","SITKA AIRPORT, AK US","2000-02-10","33","39","26"
"USW00025333","SITKA AIRPORT, AK US","2000-02-11","33","40","25"
"USW00025333","SITKA AIRPORT, AK US","2000-02-12","31","36","26"
"USW00025333","SITKA AIRPORT, AK US","2000-02-13","32","39","25"
"USW00025333","SITKA AIRPORT, AK US","2000-02-14","33","40","25"
"USW00025333","SITKA AIRPORT, AK US","2000-02-15","33","40","25"
"USW00025333","SITKA AIRPORT, AK US","2000-02-16","35","37","33"
"USW00025333","SITKA AIRPORT, AK US","2000-02-17","37","40","33"
"USW00025333","SITKA AIRPORT, AK US","2000-02-18","39","41","37"
"USW00025333","SITKA AIRPORT, AK US","2000-02-19","41","43","39"
"USW00025333","SITKA AIRPORT, AK US","2000-02-20","39","42","35"
"USW00025333","SITKA AIRPORT, AK US","2000-02-21","38","42","33"
"USW00025333","SITKA AIRPORT, AK US","2000-02-22","42","46","38"
"USW00025333","SITKA AIRPORT, AK US","2000-02-23","42","46","38"
"USW00025333","SITKA AIRPORT, AK US","2000-02-24","38","41","34"
"USW00025333","SITKA AIRPORT, AK US","2000-02-25","40","45","34"
"USW00025333","SITKA AIRPORT, AK US","2000-02-26","36","39","33"
"USW00025333","SITKA AIRPORT, AK US","2000-02-27","35","40","30"
"USW00025333","SITKA AIRPORT, AK US","2000-02-28","36","41","30"
"USW00025333","SITKA AIRPORT, AK US","2000-02-29","41","44","37"
"USW00025333","SITKA AIRPORT, AK US","2000-03-01","43","45","40"
"USW00025333","SITKA AIRPORT, AK US","2000-03-02","42","45","38"
"USW00025333","SITKA AIRPORT, AK US","2000-03-03","38","40","35"
"USW00025333","SITKA AIRPORT, AK US","2000-03-04","35","37","32"
"USW00025333","SITKA AIRPORT, AK US","2000-03-05","35","41","29"
"USW00025333","SITKA AIRPORT, AK US","2000-03-06","34","41","26"
"USW00025333","SITKA AIRPORT, AK US","2000-03-07","37","45","28"
"USW00025333","SITKA AIRPORT, AK US","2000-03-08","35","42","27"
"USW00025333","SITKA AIRPORT, AK US","2000-03-09","34","42","26"
"USW00025333","SITKA AIRPORT, AK US","2000-03-10","38","47","28"
"USW00025333","SITKA AIRPORT, AK US","2000-03-11","43","49","37"
"USW00025333","SITKA AIRPORT, AK US","2000-03-12","44","47","40"
"USW00025333","SITKA AIRPORT, AK US","2000-03-13","46","49","42"
"USW00025333","SITKA AIRPORT, AK US","2000-03-14","41","45","36"
"USW00025333","SITKA AIRPORT, AK US","2000-03-15","43","44","41"
"USW00025333","SITKA AIRPORT, AK US","2000-03-16","41","43","38"
"USW00025333","SITKA AIRPORT, AK US","2000-03-17","40","42","38"
"USW00025333","SITKA AIRPORT, AK US","2000-03-18","39","44","34"
"USW00025333","SITKA AIRPORT, AK US","2000-03-19","40","45","34"
"USW00025333","SITKA AIRPORT, AK US","2000-03-20","41","45","37"
"USW00025333","SITKA AIRPORT, AK US","2000-03-21","38","42","34"
"USW00025333","SITKA AIRPORT, AK US","2000-03-22","39","42","36"
"USW00025333","SITKA AIRPORT, AK US","2000-03-23","39","42","35"
"USW00025333","SITKA AIRPORT, AK US","2000-03-24","40","42","37"
"USW00025333","SITKA AIRPORT, AK US","2000-03-25","40","41","38"
"USW00025333","SITKA AIRPORT, AK US","2000-03-26","42","44","40"
"USW00025333","SITKA AIRPORT, AK US","2000-03-27","37","42","31"
"USW00025333","SITKA AIRPORT, AK US","2000-03-28","36","41","31"
"USW00025333","SITKA AIRPORT, AK US","2000-03-29","40","42","38"
"USW00025333","SITKA AIRPORT, AK US","2000-03-30","41","45","36"
"USW00025333","SITKA AIRPORT, AK US","2000-03-31","41","45","37"
"USW00025333","SITKA AIRPORT, AK US","2000-04-01","42","46","37"
"USW00025333","SITKA AIRPORT, AK US","2000-04-02","43","47","38"
"USW00025333","SITKA AIRPORT, AK US","2000-04-03","40","42","37"
"USW00025333","SITKA AIRPORT, AK US","2000-04-04","39","43","34"
"USW00025333","SITKA AIRPORT, AK US","2000-04-05","38","40","35"
"USW00025333","SITKA AIRPORT, AK US","2000-04-06","37","42","32"
"USW00025333","SITKA AIRPORT, AK US","2000-04-07","39","42","36"
"USW00025333","SITKA AIRPORT, AK US","2000-04-08","36","41","31"
"USW00025333","SITKA AIRPORT, AK US","2000-04-09","37","46","28"
"USW00025333","SITKA AIRPORT, AK US","2000-04-10","37","44","30"
"USW00025333","SITKA AIRPORT, AK US","2000-04-11","43","47","38"
"USW00025333","SITKA AIRPORT, AK US","2000-04-12","46","53","38"
"USW00025333","SITKA AIRPORT, AK US","2000-04-13","43","50","35"
"USW00025333","SITKA AIRPORT, AK US","2000-04-14","42","52","31"
"USW00025333","SITKA AIRPORT, AK US","2000-04-15","40","48","32"
"USW00025333","SITKA AIRPORT, AK US","2000-04-16","41","46","35"
"USW00025333","SITKA AIRPORT, AK US","2000-04-17","41","42","39"
"USW00025333","SITKA AIRPORT, AK US","2000-04-18","39","42","36"
"USW00025333","SITKA AIRPORT, AK US","2000-04-19","41","45","36"
"USW00025333","SITKA AIRPORT, AK US","2000-04-20","42","45","39"
"USW00025333","SITKA AIRPORT, AK US","2000-04-21","42","47","36"
"USW00025333","SITKA AIRPORT, AK US","2000-04-22","39","43","34"
"USW00025333","SITKA AIRPORT, AK US","2000-04-23","42","47","36"
"USW00025333","SITKA AIRPORT, AK US","2000-04-24","41","45","37"
"USW00025333","SITKA AIRPORT, AK US","2000-04-25","46","56","35"
"USW00025333","SITKA AIRPORT, AK US","2000-04-26","44","50","38"
"USW00025333","SITKA AIRPORT, AK US","2000-04-27","44","52","36"
"USW00025333","SITKA AIRPORT, AK US","2000-04-28","45","49","40"
"USW00025333","SITKA AIRPORT, AK US","2000-04-29","45","49","41"
"USW00025333","SITKA AIRPORT, AK US","2000-04-30","44","46","42"
"USW00025333","SITKA AIRPORT, AK US","2000-05-01","44","47","41"
"USW00025333","SITKA AIRPORT, AK US","2000-05-02","46","52","40"
"USW00025333","SITKA AIRPORT, AK US","2000-05-03","50","55","45"
"USW00025333","SITKA AIRPORT, AK US","2000-05-04","47","53","41"
"USW00025333","SITKA AIRPORT, AK US","2000-05-05","46","52","39"
"USW00025333","SITKA AIRPORT, AK US","2000-05-06","43","50","36"
"USW00025333","SITKA AIRPORT, AK US","2000-05-07","45","50","40"
"USW00025333","SITKA AIRPORT, AK US","2000-05-08","46","53","38"
"USW00025333","SITKA AIRPORT, AK US","2000-05-09","48","57","39"
"USW00025333","SITKA AIRPORT, AK US","2000-05-10","49","54","43"
"USW00025333","SITKA AIRPORT, AK US","2000-05-11","54","65","42"
"USW00025333","SITKA AIRPORT, AK US","2000-05-12","46","50","42"
"USW00025333","SITKA AIRPORT, AK US","2000-05-13","47","48","45"
"USW00025333","SITKA AIRPORT, AK US","2000-05-14","46","49","42"
"USW00025333","SITKA AIRPORT, AK US","2000-05-15","46","49","42"
"USW00025333","SITKA AIRPORT, AK US","2000-05-16","46","49","43"
"USW00025333","SITKA AIRPORT, AK US","2000-05-17","50","56","44"
"USW00025333","SITKA AIRPORT, AK US","2000-05-18","46","49","43"
"USW00025333","SITKA AIRPORT, AK US","2000-05-19","44","47","41"
"USW00025333","SITKA AIRPORT, AK US","2000-05-20","46","52","40"
"USW00025333","SITKA AIRPORT, AK US","2000-05-21","48","52","44"
"USW00025333","SITKA AIRPORT, AK US","2000-05-22","44","47","40"
"USW00025333","SITKA AIRPORT, AK US","2000-05-23","42","45","39"
"USW00025333","SITKA AIRPORT, AK US","2000-05-24","45","50","39"
"USW00025333","SITKA AIRPORT, AK US","2000-05-25","45","52","38"
"USW00025333","SITKA AIRPORT, AK US","2000-05-26","48","57","38"
"USW00025333","SITKA AIRPORT, AK US","2000-05-27","51","62","39"
"USW00025333","SITKA AIRPORT, AK US","2000-05-28","48","51","44"
"USW00025333","SITKA AIRPORT, AK US","2000-05-29","46","48","44"
"USW00025333","SITKA AIRPORT, AK US","2000-05-30","50","56","44"
"USW00025333","SITKA AIRPORT, AK US","2000-05-31","49","57","40"
"USW00025333","SITKA AIRPORT, AK US","2000-06-01","50","58","42"
"USW00025333","SITKA AIRPORT, AK US","2000-06-02","51","57","44"
"USW00025333","SITKA AIRPORT, AK US","2000-06-03","53","63","42"
"USW00025333","SITKA AIRPORT, AK US","2000-06-04","54","61","46"
"USW00025333","SITKA AIRPORT, AK US","2000-06-05","52","55","49"
"USW00025333","SITKA AIRPORT, AK US","2000-06-06","51","52","49"
"USW00025333","SITKA AIRPORT, AK US","2000-06-07","52","56","48"
"USW00025333","SITKA AIRPORT, AK US","2000-06-08","52","54","49"
"USW00025333","SITKA AIRPORT, AK US","2000-06-09","52","56","48"
"USW00025333","SITKA AIRPORT, AK US","2000-06-10","53","61","45"
"USW00025333","SITKA AIRPORT, AK US","2000-06-11","53","56","50"
"USW00025333","SITKA AIRPORT, AK US","2000-06-12","54","61","46"
"USW00025333","SITKA AIRPORT, AK US","2000-06-13","52","54","49"
"USW00025333","SITKA AIRPORT, AK US","2000-06-14","50","53","47"
"USW00025333","SITKA AIRPORT, AK US","2000-06-15","51","55","47"
"USW00025333","SITKA AIRPORT, AK US","2000-06-16","51","54","47"
"USW00025333","SITKA AIRPORT, AK US","2000-06-17","51","53","48"
"USW00025333","SITKA AIRPORT, AK US","2000-06-18","49","51","47"
"USW00025333","SITKA AIRPORT, AK US","2000-06-19","50","53","47"
"USW00025333","SITKA AIRPORT, AK US","2000-06-20","48","50","46"
"USW00025333","SITKA AIRPORT, AK US","2000-06-21","50","54","45"
"USW00025333","SITKA AIRPORT, AK US","2000-06-22","50","55","44"
"USW00025333","SITKA AIRPORT, AK US","2000-06-23","53","63","42"
"USW00025333","SITKA AIRPORT, AK US","2000-06-24","54","61","46"
"USW00025333","SITKA AIRPORT, AK US","2000-06-25","55","57","52"
"USW00025333","SITKA AIRPORT, AK US","2000-06-26",,"58","54"
"USW00025333","SITKA AIRPORT, AK US","2000-06-27","56","58","54"
"USW00025333","SITKA AIRPORT, AK US","2000-06-28","52","56","48"
"USW00025333","SITKA AIRPORT, AK US","2000-06-29","51","56","46"
"USW00025333","SITKA AIRPORT, AK US","2000-06-30","50","56","43"
"USW00025333","SITKA AIRPORT, AK US","2000-07-01","53","58","48"
"USW00025333","SITKA AIRPORT, AK US","2000-07-02","57","63","51"
"USW00025333","SITKA AIRPORT, AK US","2000-07-03","55","62","48"
"USW00025333","SITKA AIRPORT, AK US","2000-07-04","56","58","53"
"USW00025333","SITKA AIRPORT, AK US","2000-07-05","55","58","52"
"USW00025333","SITKA AIRPORT, AK US","2000-07-06","55","58","51"
"USW00025333","SITKA AIRPORT, AK US","2000-07-07","56","59","52"
"USW00025333","SITKA AIRPORT, AK US","2000-07-08","56","62","49"
"USW00025333","SITKA AIRPORT, AK US","2000-07-09","55","58","51"
"USW00025333","SITKA AIRPORT, AK US","2000-07-10","53","56","50"
"USW00025333","SITKA AIRPORT, AK US","2000-07-11","53","56","50"
"USW00025333","SITKA AIRPORT, AK US","2000-07-12","55","60","49"
"USW00025333","SITKA AIRPORT, AK US","2000-07-13","55","63","46"
"USW00025333","SITKA AIRPORT, AK US","2000-07-14","54","58","50"
"USW00025333","SITKA AIRPORT, AK US","2000-07-15","58","61","54"
"USW00025333","SITKA AIRPORT, AK US","2000-07-16","57","60","53"
"USW00025333","SITKA AIRPORT, AK US","2000-07-17","55","57","52"
"USW00025333","SITKA AIRPORT, AK US","2000-07-18","54","56","52"
"USW00025333","SITKA AIRPORT, AK US","2000-07-19","55","57","52"
"USW00025333","SITKA AIRPORT, AK US","2000-07-20","56","60","51"
"USW00025333","SITKA AIRPORT, AK US","2000-07-21","56","61","51"
"USW00025333","SITKA AIRPORT, AK US","2000-07-22","56","58","53"
"USW00025333","SITKA AIRPORT, AK US","2000-07-23","54","56","52"
"USW00025333","SITKA AIRPORT, AK US","2000-07-24","57","61","52"
"USW00025333","SITKA AIRPORT, AK US","2000-07-25","55","58","51"
"USW00025333","SITKA AIRPORT, AK US","2000-07-26","55","58","52"
"USW00025333","SITKA AIRPORT, AK US","2000-07-27","56","59","53"
"USW00025333","SITKA AIRPORT, AK US","2000-07-28","57","59","54"
"USW00025333","SITKA AIRPORT, AK US","2000-07-29","56","59","53"
"USW00025333","SITKA AIRPORT, AK US","2000-07-30","58","64","52"
"USW00025333","SITKA AIRPORT, AK US","2000-07-31","56","60","52"
"USW00025333","SITKA AIRPORT, AK US","2000-08-01","55","59","51"
"USW00025333","SITKA AIRPORT, AK US","2000-08-02","58","65","51"
"USW00025333","SITKA AIRPORT, AK US","2000-08-03","58","61","54"
"USW00025333","SITKA AIRPORT, AK US","2000-08-04","59","62","56"
"USW00025333","SITKA AIRPORT, AK US","2000-08-05","59","61","56"
"USW00025333","SITKA AIRPORT, AK US","2000-08-06","57","59","54"
"USW00025333","SITKA AIRPORT, AK US","2000-08-07","56","61","51"
"USW00025333","SITKA AIRPORT, AK US","2000-08-08","53","56","50"
"USW00025333","SITKA AIRPORT, AK US","2000-08-09","59","65","52"
"USW00025333","SITKA AIRPORT, AK US","2000-08-10","58","62","54"
"USW00025333","SITKA AIRPORT, AK US","2000-08-11","59","63","55"
"USW00025333","SITKA AIRPORT, AK US","2000-08-12","58","61","54"
"USW00025333","SITKA AIRPORT, AK US","2000-08-13","57","60","54"
"USW00025333","SITKA AIRPORT, AK US","2000-08-14","56","58","54"
"USW00025333","SITKA AIRPORT, AK US","2000-08-15","57","59","55"
"USW00025333","SITKA AIRPORT, AK US","2000-08-16","58","61","55"
"USW00025333","SITKA AIRPORT, AK US","2000-08-17","58","65","50"
"USW00025333","SITKA AIRPORT, AK US","2000-08-18","56","63","49"
"USW00025333","SITKA AIRPORT, AK US","2000-08-19","56","59","53"
"USW00025333","SITKA AIRPORT, AK US","2000-08-20","56","60","51"
"USW00025333","SITKA AIRPORT, AK US","2000-08-21","54","56","52"
"USW00025333","SITKA AIRPORT, AK US","2000-08-22","56","59","53"
"USW00025333","SITKA AIRPORT, AK US","2000-08-23","55","61","48"
"USW00025333","SITKA AIRPORT, AK US","2000-08-24","55","59","50"
"USW00025333","SITKA AIRPORT, AK US","2000-08-25","55","59","50"
"USW00025333","SITKA AIRPORT, AK US","2000-08-26","55","60","49"
"USW00025333","SITKA AIRPORT, AK US","2000-08-27","51","55","47"
"USW00025333","SITKA AIRPORT, AK US","2000-08-28","54","56","51"
"USW00025333","SITKA AIRPORT, AK US","2000-08-29","52","56","48"
"USW00025333","SITKA AIRPORT, AK US","2000-08-30","54","58","49"
"USW00025333","SITKA AIRPORT, AK US","2000-08-31","57","69","45"
"USW00025333","SITKA AIRPORT, AK US","2000-09-01","55","64","46"
"USW00025333","SITKA AIRPORT, AK US","2000-09-02","51","60","42"
"USW00025333","SITKA AIRPORT, AK US","2000-09-03","49","55","42"
"USW00025333","SITKA AIRPORT, AK US","2000-09-04","55","57","53"
"USW00025333","SITKA AIRPORT, AK US","2000-09-05","55","60","49"
"USW00025333","SITKA AIRPORT, AK US","2000-09-06","54","59","49"
"USW00025333","SITKA AIRPORT, AK US","2000-09-07","50","56","44"
"USW00025333","SITKA AIRPORT, AK US","2000-09-08","48","52","43"
"USW00025333","SITKA AIRPORT, AK US","2000-09-09","51","59","43"
"USW00025333","SITKA AIRPORT, AK US","2000-09-10","50","55","45"
"USW00025333","SITKA AIRPORT, AK US","2000-09-11","53","55","50"
"USW00025333","SITKA AIRPORT, AK US","2000-09-12","51","54","48"
"USW00025333","SITKA AIRPORT, AK US","2000-09-13","51","54","47"
"USW00025333","SITKA AIRPORT, AK US","2000-09-14","51","55","47"
"USW00025333","SITKA AIRPORT, AK US","2000-09-15","50","53","46"
"USW00025333","SITKA AIRPORT, AK US","2000-09-16","54","57","51"
"USW00025333","SITKA AIRPORT, AK US","2000-09-17","53","56","50"
"USW00025333","SITKA AIRPORT, AK US","2000-09-18","51","55","46"
"USW00025333","SITKA AIRPORT, AK US","2000-09-19","47","49","45"
"USW00025333","SITKA AIRPORT, AK US","2000-09-20","50","59","41"
"USW00025333","SITKA AIRPORT, AK US","2000-09-21","49","57","40"
"USW00025333","SITKA AIRPORT, AK US","2000-09-22","53","55","50"
"USW00025333","SITKA AIRPORT, AK US","2000-09-23","55","58","51"
"USW00025333","SITKA AIRPORT, AK US","2000-09-24","53","58","48"
"USW00025333","SITKA AIRPORT, AK US","2000-09-25","51","52","49"
"USW00025333","SITKA AIRPORT, AK US","2000-09-26","53","56","50"
"USW00025333","SITKA AIRPORT, AK US","2000-09-27","53","56","50"
"USW00025333","SITKA AIRPORT, AK US","2000-09-28","52","56","47"
"USW00025333","SITKA AIRPORT, AK US","2000-09-29","46","49","42"
"USW00025333","SITKA AIRPORT, AK US","2000-09-30","44","48","40"
"USW00025333","SITKA AIRPORT, AK US","2000-10-01","41","48","33"
"USW00025333","SITKA AIRPORT, AK US","2000-10-02","41","47","34"
"USW00025333","SITKA AIRPORT, AK US","2000-10-03","45","49","40"
"USW00025333","SITKA AIRPORT, AK US","2000-10-04","44","52","35"
"USW00025333","SITKA AIRPORT, AK US","2000-10-05","53","55","50"
"USW00025333","SITKA AIRPORT, AK US","2000-10-06","54","57","50"
"USW00025333","SITKA AIRPORT, AK US","2000-10-07","52","58","45"
"USW00025333","SITKA AIRPORT, AK US","2000-10-08","47","50","44"
"USW00025333","SITKA AIRPORT, AK US","2000-10-09","47","50","44"
"USW00025333","SITKA AIRPORT, AK US","2000-10-10","48","53","43"
"USW00025333","SITKA AIRPORT, AK US","2000-10-11","53","56","49"
"USW00025333","SITKA AIRPORT, AK US","2000-10-12","52","57","47"
"USW00025333","SITKA AIRPORT, AK US","2000-10-13","47","49","44"
"USW00025333","SITKA AIRPORT, AK US","2000-10-14","47","49","45"
"USW00025333","SITKA AIRPORT, AK US","2000-10-15","48","52","44"
"USW00025333","SITKA AIRPORT, AK US","2000-10-16","46","48","43"
"USW00025333","SITKA AIRPORT, AK US","2000-10-17","45","50","39"
"USW00025333","SITKA AIRPORT, AK US","2000-10-18","43","46","39"
"USW00025333","SITKA AIRPORT, AK US","2000-10-19","44","48","39"
"USW00025333","SITKA AIRPORT, AK US","2000-10-20","44","47","40"
"USW00025333","SITKA AIRPORT, AK US","2000-10-21","45","49","40"
"USW00025333","SITKA AIRPORT, AK US","2000-10-22","49","51","46"
"USW00025333","SITKA AIRPORT, AK US","2000-10-23","46","50","42"
"USW00025333","SITKA AIRPORT, AK US","2000-10-24","44","47","40"
"USW00025333","SITKA AIRPORT, AK US","2000-10-25","43","46","39"
"USW00025333","SITKA AIRPORT, AK US","2000-10-26","41","47","35"
"USW00025333","SITKA AIRPORT, AK US","2000-10-27","42","48","35"
"USW00025333","SITKA AIRPORT, AK US","2000-10-28","40","47","32"
"USW00025333","SITKA AIRPORT, AK US","2000-10-29","37","44","29"
"USW00025333","SITKA AIRPORT, AK US","2000-10-30","44","47","41"
"USW00025333","SITKA AIRPORT, AK US","2000-10-31","44","47","40"
"USW00025333","SITKA AIRPORT, AK US","2000-11-01","43","48","38"
"USW00025333","SITKA AIRPORT, AK US","2000-11-02","50","53","47"
"USW00025333","SITKA AIRPORT, AK US","2000-11-03","44","49","39"
"USW00025333","SITKA AIRPORT, AK US","2000-11-04","40","44","36"
"USW00025333","SITKA AIRPORT, AK US","2000-11-05","46","49","42"
"USW00025333","SITKA AIRPORT, AK US","2000-11-06","44","46","41"
"USW00025333","SITKA AIRPORT, AK US","2000-11-07","43","45","41"
"USW00025333","SITKA AIRPORT, AK US","2000-11-08","40","46","34"
"USW00025333","SITKA AIRPORT, AK US","2000-11-09","40","45","34"
"USW00025333","SITKA AIRPORT, AK US","2000-11-10","39","45","32"
"USW00025333","SITKA AIRPORT, AK US","2000-11-11","45","47","43"
"USW00025333","SITKA AIRPORT, AK US","2000-11-12","44","47","41"
"USW00025333","SITKA AIRPORT, AK US","2000-11-13","40","45","35"
"USW00025333","SITKA AIRPORT, AK US","2000-11-14","44","46","42"
"USW00025333","SITKA AIRPORT, AK US","2000-11-15","39","46","32"
"USW00025333","SITKA AIRPORT, AK US","2000-11-16","41","47","34"
"USW00025333","SITKA AIRPORT, AK US","2000-11-17","41","45","36"
"USW00025333","SITKA AIRPORT, AK US","2000-11-18","37","42","32"
"USW00025333","SITKA AIRPORT, AK US","2000-11-19","47","53","41"
"USW00025333","SITKA AIRPORT, AK US","2000-11-20","49","51","46"
"USW00025333","SITKA AIRPORT, AK US","2000-11-21","47","48","45"
"USW00025333","SITKA AIRPORT, AK US","2000-11-22","46","50","41"
"USW00025333","SITKA AIRPORT, AK US","2000-11-23","41","44","38"
"USW00025333","SITKA AIRPORT, AK US","2000-11-24","41","43","39"
"USW00025333","SITKA AIRPORT, AK US","2000-11-25","42","44","39"
"USW00025333","SITKA AIRPORT, AK US","2000-11-26","41","44","38"
"USW00025333","SITKA AIRPORT, AK US","2000-11-27","40","43","36"
"USW00025333","SITKA AIRPORT, AK US","2000-11-28","36","40","31"
"USW00025333","SITKA AIRPORT, AK US","2000-11-29","37","44","30"
"USW00025333","SITKA AIRPORT, AK US","2000-11-30","43","46","40"
"USW00025333","SITKA AIRPORT, AK US","2000-12-01","46","50","42"
"USW00025333","SITKA AIRPORT, AK US","2000-12-02","41","44","38"
"USW00025333","SITKA AIRPORT, AK US","2000-12-03","41","43","38"
"USW00025333","SITKA AIRPORT, AK US","2000-12-04","45","48","41"
"USW00025333","SITKA AIRPORT, AK US","2000-12-05","47","50","43"
"USW00025333","SITKA AIRPORT, AK US","2000-12-06","40","45","35"
"USW00025333","SITKA AIRPORT, AK US","2000-12-07","38","40","35"
"USW00025333","SITKA AIRPORT, AK US","2000-12-08","32","37","27"
"USW00025333","SITKA AIRPORT, AK US","2000-12-09","31","35","26"
"USW00025333","SITKA AIRPORT, AK US","2000-12-10","36","38","33"
"USW00025333","SITKA AIRPORT, AK US","2000-12-11","35","38","31"
"USW00025333","SITKA AIRPORT, AK US","2000-12-12","34","39","29"
"USW00025333","SITKA AIRPORT, AK US","2000-12-13","31","39","23"
"USW00025333","SITKA AIRPORT, AK US","2000-12-14","23","27","19"
"USW00025333","SITKA AIRPORT, AK US","2000-12-15","26","31","20"
"USW00025333","SITKA AIRPORT, AK US","2000-12-16","32","35","28"
"USW00025333","SITKA AIRPORT, AK US","2000-12-17","38","44","32"
"USW00025333","SITKA AIRPORT, AK US","2000-12-18","41","43","38"
"USW00025333","SITKA AIRPORT, AK US","2000-12-19","38","43","32"
"USW00025333","SITKA AIRPORT, AK US","2000-12-20","37","43","31"
"USW00025333","SITKA AIRPORT, AK US","2000-12-21","34","40","27"
"USW00025333","SITKA AIRPORT, AK US","2000-12-22","33","39","27"
"USW00025333","SITKA AIRPORT, AK US","2000-12-23","42","47","37"
"USW00025333","SITKA AIRPORT, AK US","2000-12-24","44","46","42"
"USW00025333","SITKA AIRPORT, AK US","2000-12-25","43","48","38"
"USW00025333","SITKA AIRPORT, AK US","2000-12-26","40","44","36"
"USW00025333","SITKA AIRPORT, AK US","2000-12-27","39","44","33"
"USW00025333","SITKA AIRPORT, AK US","2000-12-28","42","44","39"
"USW00025333","SITKA AIRPORT, AK US","2000-12-29","46","49","42"
"USW00025333","SITKA AIRPORT, AK US","2000-12-30","48","50","46"
"USW00025333","SITKA AIRPORT, AK US","2000-12-31","43","47","39"
"USW00025333","SITKA AIRPORT, AK US","2001-01-01","44","46","42"
"USW00025333","SITKA AIRPORT, AK US","2001-01-02","48","52","43"
"USW00025333","SITKA AIRPORT, AK US","2001-01-03","46","51","40"
"USW00025333","SITKA AIRPORT, AK US","2001-01-04","43","46","40"
"USW00025333","SITKA AIRPORT, AK US","2001-01-05","43","47","39"
"USW00025333","SITKA AIRPORT, AK US","2001-01-06","44","49","38"
"USW00025333","SITKA AIRPORT, AK US","2001-01-07","47","53","40"
"USW00025333","SITKA AIRPORT, AK US","2001-01-08","40","43","37"
"USW00025333","SITKA AIRPORT, AK US","2001-01-09","36","43","29"
"USW00025333","SITKA AIRPORT, AK US","2001-01-10","32","37","27"
"USW00025333","SITKA AIRPORT, AK US","2001-01-11","33","37","28"
"USW00025333","SITKA AIRPORT, AK US","2001-01-12","37","39","35"
"USW00025333","SITKA AIRPORT, AK US","2001-01-13","38","40","36"
"USW00025333","SITKA AIRPORT, AK US","2001-01-14","41","44","38"
"USW00025333","SITKA AIRPORT, AK US","2001-01-15","44","46","41"
"USW00025333","SITKA AIRPORT, AK US","2001-01-16","44","46","41"
"USW00025333","SITKA AIRPORT, AK US","2001-01-17","46","49","43"
"USW00025333","SITKA AIRPORT, AK US","2001-01-18","46","50","41"
"USW00025333","SITKA AIRPORT, AK US","2001-01-19","41","43","38"
"USW00025333","SITKA AIRPORT, AK US","2001-01-20","43","45","40"
"USW00025333","SITKA AIRPORT, AK US","2001-01-21","40","42","37"
"USW00025333","SITKA AIRPORT, AK US","2001-01-22","43","45","40"
"USW00025333","SITKA AIRPORT, AK US","2001-01-23","38","40","35"
"USW00025333","SITKA AIRPORT, AK US","2001-01-24","37","42","32"
"USW00025333","SITKA AIRPORT, AK US","2001-01-25","41","44","38"
"USW00025333","SITKA AIRPORT, AK US","2001-01-26","40","44","36"
"USW00025333","SITKA AIRPORT, AK US","2001-01-27","39","42","36"
"USW00025333","SITKA AIRPORT, AK US","2001-01-28","36","38","33"
"USW00025333","SITKA AIRPORT, AK US","2001-01-29","36","39","32"
"USW00025333","SITKA AIRPORT, AK US","2001-01-30","38","40","35"
"USW00025333","SITKA AIRPORT, AK US","2001-01-31","44","48","40"
"USW00025333","SITKA AIRPORT, AK US","2001-02-01","42","46","37"
"USW00025333","SITKA AIRPORT, AK US","2001-02-02","43","47","39"
"USW00025333","SITKA AIRPORT, AK US","2001-02-03","37","41","32"
